"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude","link"
"53","1hr Report : 17:01:27 UTC Top 10 Mentions
$NEO, $BTC, $OMG, $ETH, $XVG, $LTC, $KMD, $GNT, $PAY, $ETC https://t.co/ZBIsrlTgqF",FALSE,1,NA,2017-09-07 21:01:28,FALSE,NA,"905898840359931904",NA,"<a href=\"https://CryptoWatsons.com\" rel=\"nofollow\">Crypto Watson (Beta)</a>","CryptoWatson",1,FALSE,FALSE,NA,NA,"https://t.co/ZBIsrlTgqF"
"52","1hr Report : 18:01:31 UTC Top 10 Mentions
$BTC, $NEO, $OMG, $ETH, $XVG, $LTC, $KMD, $GNT, $PAY, $ETC https://t.co/Dx5WBHTqLO",FALSE,0,NA,2017-09-07 22:01:32,FALSE,NA,"905913955037667328",NA,"<a href=\"https://CryptoWatsons.com\" rel=\"nofollow\">Crypto Watson (Beta)</a>","CryptoWatson",1,FALSE,FALSE,NA,NA,"https://t.co/Dx5WBHTqLO"
"51","1hr Report : 19:01:37 UTC Top 10 Mentions
$BTC, $NEO, $OMG, $ETH, $XVG, $LTC, $KMD, $GNT, $PAY, $ETC https://t.co/CgrV4hYyBN",FALSE,4,NA,2017-09-07 23:01:38,FALSE,NA,"905929078372524032",NA,"<a href=\"https://CryptoWatsons.com\" rel=\"nofollow\">Crypto Watson (Beta)</a>","CryptoWatson",9,FALSE,FALSE,NA,NA,"https://t.co/CgrV4hYyBN"
"49","1hr Report : 20:01:44 UTC Top 10 Mentions
$BTC, $NEO, $ETH, $OMG, $XVG, $LTC, $KMD, $GNT, $PAY, $ETC https://t.co/bciHMfHjvy",FALSE,2,NA,2017-09-08 00:01:45,FALSE,NA,"905944208627965952",NA,"<a href=\"https://CryptoWatsons.com\" rel=\"nofollow\">Crypto Watson (Beta)</a>","CryptoWatson",2,FALSE,FALSE,NA,NA,"https://t.co/bciHMfHjvy"
"48","1hr Report : 21:02:17 UTC Top 10 Mentions
$BTC, $NEO, $ETH, $OMG, $XVG, $LTC, $KMD, $GNT, $PAY, $ETC https://t.co/qIoIFhUaNJ",FALSE,0,NA,2017-09-08 01:02:18,FALSE,NA,"905959448111443968",NA,"<a href=\"https://CryptoWatsons.com\" rel=\"nofollow\">Crypto Watson (Beta)</a>","CryptoWatson",3,FALSE,FALSE,NA,NA,"https://t.co/qIoIFhUaNJ"
"47","1hr Report : 22:01:47 UTC Top 10 Mentions
$BTC, $NEO, $ETH, $OMG, $XVG, $LTC, $KMD, $GNT, $PAY, $ETC https://t.co/UwqOf2Qaf0",FALSE,2,NA,2017-09-08 02:01:48,FALSE,NA,"905974419591442435",NA,"<a href=\"https://CryptoWatsons.com\" rel=\"nofollow\">Crypto Watson (Beta)</a>","CryptoWatson",4,FALSE,FALSE,NA,NA,"https://t.co/UwqOf2Qaf0"
"46","1hr Report : 23:01:50 UTC Top 10 Mentions
$BTC, $NEO, $ETH, $OMG, $XVG, $LTC, $KMD, $GNT, $PAY, $ETC https://t.co/QYgJNcsVPq",FALSE,0,NA,2017-09-08 03:01:51,FALSE,NA,"905989530674753536",NA,"<a href=\"https://CryptoWatsons.com\" rel=\"nofollow\">Crypto Watson (Beta)</a>","CryptoWatson",3,FALSE,FALSE,NA,NA,"https://t.co/QYgJNcsVPq"
"45","1hr Report : 00:01:51 UTC Top 10 Mentions
$BTC, $NEO, $ETH, $OMG, $XVG, $LTC, $KMD, $GNT, $PAY, $ETC https://t.co/iYOav7GReq",FALSE,2,NA,2017-09-08 04:01:52,FALSE,NA,"906004635584000003",NA,"<a href=\"https://CryptoWatsons.com\" rel=\"nofollow\">Crypto Watson (Beta)</a>","CryptoWatson",5,FALSE,FALSE,NA,NA,"https://t.co/iYOav7GReq"
"44","1hr Report : 08:00:11 UTC Top 10 Mentions
$VIA, $BTCD, $SNT, $KMD, $VRC, $XMR, $BAT, $GNT, $PPC, $ARDR https://t.co/bOkURsjBdt",FALSE,1,NA,2017-09-08 12:00:12,FALSE,NA,"906125013937422336",NA,"<a href=\"https://CryptoWatsons.com\" rel=\"nofollow\">Crypto Watson (Beta)</a>","CryptoWatson",2,FALSE,FALSE,NA,NA,"https://t.co/bOkURsjBdt"
"42","1hr Report : 09:00:17 UTC Top 10 Mentions
$BTC, $KMD, $ETH, $LTC, $XVG, $NEO, $OK, $OMG, $PAY, $QTUM https://t.co/HIfKUZUdpF",FALSE,17,NA,2017-09-08 13:00:18,FALSE,NA,"906140137368817667",NA,"<a href=\"https://CryptoWatsons.com\" rel=\"nofollow\">Crypto Watson (Beta)</a>","CryptoWatson",17,FALSE,FALSE,NA,NA,"https://t.co/HIfKUZUdpF"
"41","1hr Report : 10:00:22 UTC Top 10 Mentions
$BTC, $KMD, $ETH, $LTC, $NEO, $XVG, $OMG, $OK, $PAY, $QTUM https://t.co/sRv6dTKBnM",FALSE,1,NA,2017-09-08 14:00:22,FALSE,NA,"906155253954961409",NA,"<a href=\"https://CryptoWatsons.com\" rel=\"nofollow\">Crypto Watson (Beta)</a>","CryptoWatson",2,FALSE,FALSE,NA,NA,"https://t.co/sRv6dTKBnM"
"39","1hr Report : 11:00:30 UTC Top 10 Mentions
$BTC, $KMD, $ETH, $LTC, $NEO, $XVG, $OMG, $OK, $PAY, $QTUM https://t.co/NtG32oMfTj",FALSE,0,NA,2017-09-08 15:00:31,FALSE,NA,"906170388471787520",NA,"<a href=\"https://CryptoWatsons.com\" rel=\"nofollow\">Crypto Watson (Beta)</a>","CryptoWatson",1,FALSE,FALSE,NA,NA,"https://t.co/NtG32oMfTj"
"38","1hr Report : 12:00:37 UTC Top 10 Mentions
$BTC, $NEO, $KMD, $ETH, $LTC, $OMG, $OK, $XVG, $PAY, $QTUM https://t.co/d6IS91Tlve",FALSE,0,NA,2017-09-08 16:00:38,FALSE,NA,"906185519138254849",NA,"<a href=\"https://CryptoWatsons.com\" rel=\"nofollow\">Crypto Watson (Beta)</a>","CryptoWatson",1,FALSE,FALSE,NA,NA,"https://t.co/d6IS91Tlve"
"32","1hr Report : 15:00:56 UTC Top 10 Mentions
$BTC, $NEO, $KMD, $ETH, $LTC, $XVG, $OMG, $OK, $PAY, $DGB https://t.co/JJlnlUSg5U",FALSE,2,NA,2017-09-08 19:00:57,FALSE,NA,"906230895090311170",NA,"<a href=\"https://CryptoWatsons.com\" rel=\"nofollow\">Crypto Watson (Beta)</a>","CryptoWatson",2,FALSE,FALSE,NA,NA,"https://t.co/JJlnlUSg5U"
"31","1hr Report : 16:01:01 UTC Top 10 Mentions
$BTC, $NEO, $KMD, $ETH, $LTC, $XVG, $OMG, $OK, $PAY, $DGB https://t.co/uSpG4xOmvu",FALSE,2,NA,2017-09-08 20:01:02,FALSE,NA,"906246016323784705",NA,"<a href=\"https://CryptoWatsons.com\" rel=\"nofollow\">Crypto Watson (Beta)</a>","CryptoWatson",2,FALSE,FALSE,NA,NA,"https://t.co/uSpG4xOmvu"
"29","1hr Report : 17:01:09 UTC Top 10 Mentions
$BTC, $NEO, $KMD, $ETH, $LTC, $XVG, $OMG, $OK, $PAY, $DGB https://t.co/Imemr1kNVS",FALSE,0,NA,2017-09-08 21:01:09,FALSE,NA,"906261147858468864",NA,"<a href=\"https://CryptoWatsons.com\" rel=\"nofollow\">Crypto Watson (Beta)</a>","CryptoWatson",3,FALSE,FALSE,NA,NA,"https://t.co/Imemr1kNVS"
"28","1hr Report : 18:01:14 UTC Top 10 Mentions
$BTC, $NEO, $KMD, $ETH, $LTC, $XVG, $OMG, $OK, $PAY, $DGB https://t.co/7Wbqy5Nbvm",FALSE,2,NA,2017-09-08 22:01:14,FALSE,NA,"906276267871350784",NA,"<a href=\"https://CryptoWatsons.com\" rel=\"nofollow\">Crypto Watson (Beta)</a>","CryptoWatson",3,FALSE,FALSE,NA,NA,"https://t.co/7Wbqy5Nbvm"
"27","1hr Report : 19:01:14 UTC Top 10 Mentions
$BTC, $NEO, $KMD, $ETH, $LTC, $XVG, $OMG, $OK, $PAY, $QTUM https://t.co/f7ihTTeqIm",FALSE,0,NA,2017-09-08 23:01:15,FALSE,NA,"906291371748806656",NA,"<a href=\"https://CryptoWatsons.com\" rel=\"nofollow\">Crypto Watson (Beta)</a>","CryptoWatson",1,FALSE,FALSE,NA,NA,"https://t.co/f7ihTTeqIm"
"26","1hr Report : 20:01:24 UTC Top 10 Mentions
$BTC, $NEO, $KMD, $ETH, $LTC, $XVG, $OMG, $OK, $PAY, $ETC https://t.co/ZR7QsPc5hp",FALSE,1,NA,2017-09-09 00:01:24,FALSE,NA,"906306509826650118",NA,"<a href=\"https://CryptoWatsons.com\" rel=\"nofollow\">Crypto Watson (Beta)</a>","CryptoWatson",4,FALSE,FALSE,NA,NA,"https://t.co/ZR7QsPc5hp"
"25","1hr Report : 21:01:23 UTC Top 10 Mentions
$BTC, $NEO, $KMD, $ETH, $LTC, $XVG, $OMG, $OK, $PAY, $ETC https://t.co/tXINTXno40",FALSE,4,NA,2017-09-09 01:01:25,FALSE,NA,"906321610277302273",NA,"<a href=\"https://CryptoWatsons.com\" rel=\"nofollow\">Crypto Watson (Beta)</a>","CryptoWatson",4,FALSE,FALSE,NA,NA,"https://t.co/tXINTXno40"
"24","1hr Report : 22:01:28 UTC Top 10 Mentions
$BTC, $NEO, $KMD, $ETH, $LTC, $XVG, $OMG, $ETC, $OK, $PAY https://t.co/Ob2b3F0FAm",FALSE,1,NA,2017-09-09 02:01:29,FALSE,NA,"906336727199047680",NA,"<a href=\"https://CryptoWatsons.com\" rel=\"nofollow\">Crypto Watson (Beta)</a>","CryptoWatson",2,FALSE,FALSE,NA,NA,"https://t.co/Ob2b3F0FAm"
"22","1hr Report : 23:01:31 UTC Top 10 Mentions
$BTC, $NEO, $KMD, $ETH, $LTC, $XVG, $OMG, $ETC, $QTUM, $OK https://t.co/0crRu1DzXe",FALSE,2,NA,2017-09-09 03:01:32,FALSE,NA,"906351841067323393",NA,"<a href=\"https://CryptoWatsons.com\" rel=\"nofollow\">Crypto Watson (Beta)</a>","CryptoWatson",3,FALSE,FALSE,NA,NA,"https://t.co/0crRu1DzXe"
"21","1hr Report : 00:01:33 UTC Top 10 Mentions
$BTC, $NEO, $KMD, $ETH, $LTC, $XVG, $OMG, $ETC, $QTUM, $OK https://t.co/b8JpLGs28K",FALSE,2,NA,2017-09-09 04:01:35,FALSE,NA,"906366950250512384",NA,"<a href=\"https://CryptoWatsons.com\" rel=\"nofollow\">Crypto Watson (Beta)</a>","CryptoWatson",9,FALSE,FALSE,NA,NA,"https://t.co/b8JpLGs28K"
"19","1hr Report : 01:00:13 UTC Top 10 Mentions
$BTC, $ETH, $KMD, $XVG, $OMG, $NEO, $LTC, $ETC, $QTUM, $GBYTE https://t.co/IYXAGE7Wme",FALSE,1,NA,2017-09-09 05:00:14,FALSE,NA,"906381710316765185",NA,"<a href=\"https://CryptoWatsons.com\" rel=\"nofollow\">Crypto Watson (Beta)</a>","CryptoWatson",3,FALSE,FALSE,NA,NA,"https://t.co/IYXAGE7Wme"
"13","1hr Report : 02:00:17 UTC Top 10 Mentions
$BTC, $ETH, $XVG, $KMD, $LTC, $OMG, $NEO, $ARK, $ETC, $ZEC https://t.co/lZdo9KvHHH",FALSE,4,NA,2017-09-09 06:00:17,FALSE,NA,"906396825443332096",NA,"<a href=\"https://CryptoWatsons.com\" rel=\"nofollow\">Crypto Watson (Beta)</a>","CryptoWatson",2,FALSE,FALSE,NA,NA,"https://t.co/lZdo9KvHHH"
"10","1hr Report : 03:00:21 UTC Top 10 Mentions
$BTC, $ETH, $KMD, $LTC, $XVG, $OMG, $NEO, $ARK, $ETC, $ZEC https://t.co/t87AFq2qhm",FALSE,1,NA,2017-09-09 07:00:22,FALSE,NA,"906411944290213888",NA,"<a href=\"https://CryptoWatsons.com\" rel=\"nofollow\">Crypto Watson (Beta)</a>","CryptoWatson",3,FALSE,FALSE,NA,NA,"https://t.co/t87AFq2qhm"
"9","1hr Report : 04:00:26 UTC Top 10 Mentions
$BTC, $ETH, $KMD, $LTC, $OMG, $XVG, $ARK, $NEO, $ETC, $ZEC https://t.co/egAwoSJOvz",FALSE,1,NA,2017-09-09 08:00:27,FALSE,NA,"906427064710033409",NA,"<a href=\"https://CryptoWatsons.com\" rel=\"nofollow\">Crypto Watson (Beta)</a>","CryptoWatson",4,FALSE,FALSE,NA,NA,"https://t.co/egAwoSJOvz"
"8","1hr Report : 05:00:32 UTC Top 10 Mentions
$BTC, $ETH, $KMD, $LTC, $OMG, $XVG, $ARK, $NEO, $ETC, $ZEC https://t.co/dxv0uZgiGl",FALSE,0,NA,2017-09-09 09:00:33,FALSE,NA,"906442188971802624",NA,"<a href=\"https://CryptoWatsons.com\" rel=\"nofollow\">Crypto Watson (Beta)</a>","CryptoWatson",4,FALSE,FALSE,NA,NA,"https://t.co/dxv0uZgiGl"
"7","1hr Report : 06:00:35 UTC Top 10 Mentions
$BTC, $ETH, $KMD, $LTC, $OMG, $ARK, $NEO, $XVG, $ETC, $ZEC https://t.co/83M5dql4RT",FALSE,1,NA,2017-09-09 10:00:36,FALSE,NA,"906457300499648512",NA,"<a href=\"https://CryptoWatsons.com\" rel=\"nofollow\">Crypto Watson (Beta)</a>","CryptoWatson",3,FALSE,FALSE,NA,NA,"https://t.co/83M5dql4RT"
"6","1hr Report : 07:00:42 UTC Top 10 Mentions
$BTC, $ETH, $LTC, $KMD, $OMG, $NEO, $XVG, $ARK, $ETC, $ZEC https://t.co/GgmyUYOM9q",FALSE,0,NA,2017-09-09 11:00:43,FALSE,NA,"906472430872514561",NA,"<a href=\"https://CryptoWatsons.com\" rel=\"nofollow\">Crypto Watson (Beta)</a>","CryptoWatson",3,FALSE,FALSE,NA,NA,"https://t.co/GgmyUYOM9q"
"5","1hr Report : 08:00:44 UTC Top 10 Mentions
$BTC, $ETH, $LTC, $KMD, $OMG, $NEO, $XVG, $ARK, $ETC, $ZEC https://t.co/kk0uRi5XXY",FALSE,1,NA,2017-09-09 12:00:45,FALSE,NA,"906487538046705665",NA,"<a href=\"https://CryptoWatsons.com\" rel=\"nofollow\">Crypto Watson (Beta)</a>","CryptoWatson",4,FALSE,FALSE,NA,NA,"https://t.co/kk0uRi5XXY"
"2","1hr Report : 09:00:52 UTC Top 10 Mentions
$BTC, $ETH, $LTC, $KMD, $NEO, $OMG, $XVG, $OK, $ARK, $ETC https://t.co/nPs4DT8Lbz",FALSE,1,NA,2017-09-09 13:00:53,FALSE,NA,"906502670869032960",NA,"<a href=\"https://CryptoWatsons.com\" rel=\"nofollow\">Crypto Watson (Beta)</a>","CryptoWatson",1,FALSE,FALSE,NA,NA,"https://t.co/nPs4DT8Lbz"
"1","1hr Report : 10:00:57 UTC Top 10 Mentions
$BTC, $ETH, $OMG, $KMD, $LTC, $NEO, $OK, $XVG, $ARK, $ETC https://t.co/Gq1dYtjgJg",FALSE,0,NA,2017-09-09 14:00:57,FALSE,NA,"906517789330087936",NA,"<a href=\"https://CryptoWatsons.com\" rel=\"nofollow\">Crypto Watson (Beta)</a>","CryptoWatson",2,FALSE,FALSE,NA,NA,"https://t.co/Gq1dYtjgJg"
